,Australia,Canada,Ireland,UK,USA,Age,Gender,Education,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,GDP,Politics,Poverty,Serious assault,Sexual violence,Unemployment_Rate,Alcohol,CNS_depressants,CNS_stimulants,Cannabis,Nicotine,Hallucinogens
180,0,0,0,1,0,2,1,2,-0.7641661502039852,1.3799156581590335,0.25401529823886526,0.31194411583705806,1.6442202308481129,-1.4358834999725854,-1.5690920811319418,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,6,0,0,1,1,0
181,0,0,0,1,0,4,1,0,-0.8740902874118733,-0.8316646489868801,-1.6569333195781673,1.0884989789408965,0.634370000428801,-1.4358834999725854,-1.5690920811319418,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,1.2071497539027736,4,0,0,1,1,0
182,0,0,0,1,0,3,1,0,0.4449993590827839,-1.4214193975591236,-1.7843298940993029,0.6225660610785934,-0.23121591135918063,-1.4358834999725854,-2.114039946208347,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,1.2071497539027736,4,2,0,0,6,0
183,0,0,0,1,0,0,1,2,-0.4343937385803209,0.05296747387148531,-0.25557099984567677,0.15663314321629038,0.7786343190601313,-0.7404006838327677,-0.8469410331317478,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,0,0,2,3,0
184,0,0,0,1,0,4,1,1,-1.4237109734513138,0.05296747387148531,-0.6377607234090833,0.6225660610785934,-0.23121591135918063,-0.7404006838327677,-1.5690920811319418,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,5,1,0,0,0,0
185,0,0,0,1,0,0,-1,2,-0.4343937385803209,1.2324769710159724,-0.8925538724513543,0.6225660610785934,-0.5197445486218412,0.5505653027620172,0.10560191940339046,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,5,0,0,2,2,0
186,0,1,0,0,0,1,1,1,-0.8740902874118733,-0.24190990041463648,-0.0007778508034057541,0.31194411583705806,-0.5197445486218412,0.9160898580594568,0.10560191940339046,-0.20096470177398273,3.2684191108303335,-0.16420026819859837,-0.4329693613099922,-1.5866353371911508,0.37590554924011044,5,1,1,5,6,1
187,0,0,0,1,0,3,1,2,0.3350752218748958,-1.126542023273002,-0.25557099984567677,0.15663314321629038,0.20157704453481018,-1.4358834999725854,0.10560191940339046,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,0,0,1,0,1
188,0,1,0,0,0,1,1,2,-0.9840144246197614,1.2324769710159724,0.12661872371772975,0.0013221705955227157,0.4901056817974707,-0.7404006838327677,-1.1909091637830127,-0.20096470177398273,3.2684191108303335,-0.16420026819859837,-0.4329693613099922,-1.5866353371911508,-0.4205785355485637,3,0,0,2,0,0
189,0,0,0,1,0,4,1,2,0.6648476334985601,0.34784484815760713,0.7636015963234073,-0.3092997746460126,0.9228986376914615,0.5505653027620172,0.10560191940339046,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,1,1,2,4,0
190,0,0,0,1,0,0,-1,2,-0.6542420129960971,0.34784484815760713,-0.3829675743668123,1.243809951561664,-0.952537504515832,0.19992678647165357,-1.1909091637830127,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,4,0,0,0,0,0
191,0,0,0,1,0,4,1,2,-0.4343937385803209,0.495283535300668,-0.5103641488879478,-0.9305436651290834,-0.5197445486218412,-0.7404006838327677,-0.8469410331317478,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,0,0,0,0,0
192,0,0,0,1,0,1,1,1,-0.1046213269566566,0.495283535300668,0.6362050218022718,0.7778770336993611,0.057312725903479925,1.9364752991524572,1.2829422937672728,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,6,5,5,6,6,3
193,0,0,0,1,0,3,1,1,-0.544317875788209,2.1171090938743378,0.7636015963234073,1.7097428694239671,1.2114272749541222,0.5505653027620172,0.10560191940339046,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,4,2,6,4,6,4
194,0,0,0,1,0,0,1,2,-0.6542420129960971,0.2004061610145462,-0.6377607234090833,1.0884989789408965,1.3556915935854523,0.5505653027620172,1.2829422937672728,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,6,0,0,0,0,0
195,0,0,0,1,0,2,-1,2,-0.2145454641645447,-0.9791033361299409,-0.3829675743668123,-1.3964765829913863,1.2114272749541222,-0.7404006838327677,-0.8469410331317478,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,5,3,4,2,4,2
196,0,0,0,1,0,2,1,2,-0.7641661502039852,1.2324769710159724,-0.25557099984567677,0.9331880063201288,1.0671629563227918,0.19992678647165357,-0.8469410331317478,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,6,3,0,1,1,0
197,0,0,0,1,0,5,-1,0,-1.5336351106592019,-1.126542023273002,-2.039123043141574,-0.9305436651290834,-0.6640088672531714,-1.4358834999725854,-2.114039946208347,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,1.823070927268552,5,0,0,0,6,0
198,0,0,0,1,0,1,1,2,-0.2145454641645447,0.9375995967298507,1.1457913198868137,0.0013221705955227157,0.34584136316614045,-0.22636942492595227,0.4363448574808065,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,2,2,2,4,2
199,0,0,0,1,0,2,1,0,-0.2145454641645447,1.0850382838729116,0.38141187276000077,-0.9305436651290834,-1.0968018231471621,1.9364752991524572,0.4363448574808065,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,1.2071497539027736,5,3,0,0,0,0
200,0,0,0,1,0,0,1,2,-0.1046213269566566,1.2324769710159724,0.6362050218022718,0.15663314321629038,0.4901056817974707,0.9160898580594568,0.10560191940339046,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,0,0,0,0,0
201,0,0,0,1,0,2,1,1,-0.7641661502039852,0.495283535300668,-0.3829675743668123,0.6225660610785934,-0.08695159272785034,-0.22636942492595227,0.4363448574808065,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,5,4,3,6,6,1
202,0,0,0,1,0,2,1,2,0.1152269474591196,0.05296747387148531,-0.0007778508034057541,-0.3092997746460126,0.057312725903479925,0.5505653027620172,1.2829422937672728,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,4,3,4,6,6,3
203,0,0,0,1,0,1,-1,2,-1.4237109734513138,0.495283535300668,1.0183947453656783,-0.4646107472667803,1.0671629563227918,-1.4358834999725854,-0.8469410331317478,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,0,0,0,0,0,0
204,0,0,0,1,0,1,1,1,0.7747717707064482,0.2004061610145462,-1.1473470214936252,0.0013221705955227157,-1.3853304604098227,1.9364752991524572,0.8105992961647194,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,3,0,0,0,0,0
205,0,0,0,1,0,3,1,0,-0.7641661502039852,-0.5367872747007583,-0.8925538724513543,1.0884989789408965,0.9228986376914615,-1.4358834999725854,-2.114039946208347,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,1.2071497539027736,5,0,0,0,0,0
206,0,0,0,1,0,1,1,1,0.1152269474591196,0.6427222224437289,-0.6377607234090833,1.7097428694239671,0.634370000428801,-0.22636942492595227,-1.1909091637830127,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,6,1,1,1,6,1
207,0,0,1,0,0,3,1,1,0.554923496290672,-0.0944712132715756,-1.0199504469724898,0.9331880063201288,0.20157704453481018,-1.4358834999725854,-1.5690920811319418,1.8516527867079435,2.67897679520021,-1.4375456334828465,-1.8095375842264196,-1.6326738594887986,1.8697339403036164,5,1,0,0,0,0
208,0,0,0,1,0,1,1,1,-0.2145454641645447,1.0850382838729116,0.5088084472811363,1.243809951561664,1.2114272749541222,0.19992678647165357,1.2829422937672728,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,5,0,0,2,2,0
209,0,1,0,0,0,1,1,2,1.654164868369553,-0.24190990041463648,-0.5103641488879478,1.0884989789408965,-0.3754802299905109,0.19992678647165357,0.10560191940339046,-0.20096470177398273,3.2684191108303335,-0.16420026819859837,-0.4329693613099922,-1.5866353371911508,-0.4205785355485637,5,0,3,4,3,2
210,0,0,0,1,0,1,1,1,0.2251510846670077,1.0850382838729116,0.38141187276000077,1.3991209241824318,0.057312725903479925,0.9160898580594568,0.8105992961647194,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,5,3,2,1,3,0
211,0,0,0,1,0,2,-1,1,1.3243924567458887,0.7901609095867898,0.5088084472811363,1.3991209241824318,-1.8181234163038136,1.9364752991524572,0.8105992961647194,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.2095098345616311,2,1,1,1,6,1
212,0,0,0,1,0,2,1,1,-0.4343937385803209,-0.5367872747007583,0.25401529823886526,1.0884989789408965,0.34584136316614045,-1.4358834999725854,-0.8469410331317478,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,6,1,2,1,6,0
213,0,0,0,1,0,0,1,2,0.8846959079143363,-0.24190990041463648,0.38141187276000077,0.0013221705955227157,0.20157704453481018,0.19992678647165357,0.10560191940339046,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,2,3,3,3,0
214,0,0,0,1,0,1,1,2,-0.2145454641645447,0.495283535300668,-0.25557099984567677,-0.7752326925083156,0.9228986376914615,0.5505653027620172,-0.5174013201951875,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,3,0,0,0,2,0
215,0,0,0,1,0,2,1,2,-0.3244696013724328,0.6427222224437289,0.7636015963234073,1.0884989789408965,0.34584136316614045,1.3437175949587439,1.2829422937672728,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,6,0,2,2,2,1
216,0,0,0,1,0,4,-1,2,-1.2038626990355377,1.0850382838729116,-0.12817442532454126,1.0884989789408965,0.9228986376914615,-0.22636942492595227,0.10560191940339046,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,1,0,0,0,1,0
217,0,0,0,1,0,3,1,2,-0.544317875788209,1.3799156581590335,0.38141187276000077,0.4672550884578257,0.7786343190601313,-0.22636942492595227,-0.19841296618613016,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,0,0,0,0,0
218,0,0,0,1,0,2,1,2,-1.3137868362434257,0.6427222224437289,0.8909981708445428,-0.4646107472667803,0.34584136316614045,-1.4358834999725854,-1.5690920811319418,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,6,0,3,0,6,0
219,0,0,0,1,0,3,1,2,-0.544317875788209,0.495283535300668,-0.5103641488879478,1.3991209241824318,1.3556915935854523,-0.22636942492595227,-0.8469410331317478,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,0,0,1,1,0
220,0,0,0,1,0,0,-1,1,0.2251510846670077,0.9375995967298507,-0.7651572979302188,-0.619921719887548,0.634370000428801,1.3437175949587439,0.4363448574808065,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.2095098345616311,5,0,0,4,4,0
221,0,0,0,1,0,3,-1,2,-0.7641661502039852,0.34784484815760713,0.12661872371772975,-0.7752326925083156,-0.08695159272785034,0.19992678647165357,0.10560191940339046,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,6,1,1,2,2,1
222,0,0,0,1,0,3,1,2,-1.0939385618276496,1.3799156581590335,0.25401529823886526,0.9331880063201288,1.4999559122167827,-1.4358834999725854,-2.114039946208347,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,6,0,0,1,0,0
223,0,0,0,1,0,2,1,1,1.1045441823301125,-2.45349020756055,-1.5295367450570319,0.6225660610785934,0.4901056817974707,-1.4358834999725854,-1.5690920811319418,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,5,2,0,1,3,0
224,0,0,0,1,0,5,1,2,0.1152269474591196,-1.126542023273002,-0.25557099984567677,-0.4646107472667803,0.34584136316614045,-0.22636942492595227,-1.5690920811319418,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,6,1,0,0,1,0
225,0,0,0,1,0,1,1,2,0.005302810251231498,1.2324769710159724,0.12661872371772975,0.15663314321629038,0.7786343190601313,0.5505653027620172,0.8105992961647194,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,0,1,0,0,1
226,0,0,0,1,0,3,-1,2,-0.7641661502039852,0.7901609095867898,-1.1473470214936252,0.9331880063201288,0.34584136316614045,0.5505653027620172,0.4363448574808065,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,6,0,0,0,0,0
227,0,0,0,1,0,1,1,2,0.4449993590827839,0.9375995967298507,0.12661872371772975,-0.9305436651290834,1.4999559122167827,0.19992678647165357,0.4363448574808065,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,4,0,0,2,2,0
228,0,0,0,1,0,1,1,1,0.005302810251231498,0.9375995967298507,-1.0199504469724898,2.0203648146655024,1.7884845494794432,-1.4358834999725854,-2.114039946208347,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,5,3,0,0,0,0
229,0,0,0,1,0,1,1,2,1.5442407311616648,0.34784484815760713,-0.0007778508034057541,0.4672550884578257,0.4901056817974707,0.19992678647165357,-0.19841296618613016,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,6,0,0,0,0,0
230,0,0,0,1,0,1,1,0,0.9946200451222243,-0.0944712132715756,-1.9117264686204383,0.31194411583705806,1.2114272749541222,-1.4358834999725854,-2.114039946208347,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,1.2071497539027736,5,1,1,3,6,0
231,0,0,0,1,0,0,1,0,0.554923496290672,-0.0944712132715756,-0.5103641488879478,-0.619921719887548,0.34584136316614045,-0.22636942492595227,-0.19841296618613016,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,1.2071497539027736,4,0,0,0,0,0
232,0,0,0,1,0,3,1,1,-1.753483385074978,0.6427222224437289,0.7636015963234073,1.5544318968031994,0.34584136316614045,-1.4358834999725854,-0.8469410331317478,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,5,0,0,0,0,0
233,0,0,0,1,0,2,1,2,0.6648476334985601,-1.2739807104160628,0.12661872371772975,1.5544318968031994,2.0770131867421036,-1.4358834999725854,-0.8469410331317478,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,4,0,0,0,1,1
234,0,0,0,1,0,0,1,1,1.5442407311616648,-1.5688580847021845,-2.6761059157472515,0.7778770336993611,-0.952537504515832,-1.4358834999725854,-1.5690920811319418,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,5,0,3,0,4,0
235,0,0,0,1,0,1,1,2,-0.6542420129960971,1.0850382838729116,0.7636015963234073,0.9331880063201288,0.9228986376914615,-1.4358834999725854,-0.19841296618613016,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,2,3,3,5,0
236,0,0,0,1,0,2,-1,2,1.9839372799932173,-1.5688580847021845,-0.0007778508034057541,1.0884989789408965,-3.116502283985786,-0.7404006838327677,-0.5174013201951875,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,5,3,1,1,0,0
237,0,0,0,1,0,1,1,1,-0.3244696013724328,-0.9791033361299409,-1.4021401705358962,-1.551787555612154,-1.529594779041153,-2.658608804606211,-1.5690920811319418,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,5,0,1,1,6,0
238,0,0,0,1,0,1,1,1,1.4343165939537768,-0.6842259618438192,-1.0199504469724898,0.4672550884578257,-0.6640088672531714,-0.22636942492595227,-0.8469410331317478,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,5,2,0,2,5,0
239,0,0,0,1,0,3,-1,2,-0.9840144246197614,-0.24190990041463648,-0.8925538724513543,0.6225660610785934,1.4999559122167827,-0.22636942492595227,-0.5174013201951875,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,6,0,0,0,0,0
240,0,0,0,1,0,3,1,2,-2.1931799339065305,0.2004061610145462,-0.12817442532454126,1.865053842044735,1.6442202308481129,-0.7404006838327677,-1.1909091637830127,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,0,0,0,0,0
241,0,0,0,1,0,3,1,1,1.2144683195380006,0.34784484815760713,-0.0007778508034057541,0.9331880063201288,1.0671629563227918,-0.7404006838327677,-0.19841296618613016,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,5,0,0,0,6,0
242,0,0,0,1,0,3,-1,2,-0.544317875788209,0.2004061610145462,-0.12817442532454126,-0.4646107472667803,1.3556915935854523,0.19992678647165357,-0.8469410331317478,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,5,0,0,0,0,0
243,0,0,0,1,0,2,1,2,0.6648476334985601,-0.9791033361299409,-0.5103641488879478,-0.15398880202524495,0.7786343190601313,-1.4358834999725854,-1.5690920811319418,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,4,0,0,0,0,0
244,0,0,0,1,0,0,1,2,-1.4237109734513138,0.9375995967298507,-0.3829675743668123,2.0203648146655024,1.7884845494794432,-0.7404006838327677,-0.19841296618613016,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,0,0,2,2,0
245,0,0,0,1,0,3,1,2,-0.8740902874118733,0.2004061610145462,0.38141187276000077,0.0013221705955227157,0.9228986376914615,-1.4358834999725854,-2.114039946208347,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,6,0,2,2,2,0
246,0,0,0,1,0,1,-1,1,1.4343165939537768,-0.6842259618438192,-0.5103641488879478,-0.9305436651290834,-0.23121591135918063,-1.4358834999725854,-0.8469410331317478,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.2095098345616311,4,0,0,3,3,0
247,0,0,0,1,0,2,1,2,-1.2038626990355377,1.6747930324451552,1.0183947453656783,1.243809951561664,0.7786343190601313,0.19992678647165357,0.4363448574808065,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,0,1,2,2,0
248,0,0,0,1,0,0,1,1,-0.544317875788209,0.6427222224437289,-0.12817442532454126,0.7778770336993611,0.9228986376914615,-0.7404006838327677,-0.19841296618613016,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,4,0,2,2,0,0
249,0,0,0,1,0,2,-1,2,0.005302810251231498,0.05296747387148531,0.8909981708445428,-2.7942753365782953,-0.23121591135918063,-0.7404006838327677,0.10560191940339046,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,4,1,2,1,4,1
250,0,0,0,1,0,5,-1,2,0.554923496290672,-0.0944712132715756,-0.25557099984567677,-1.551787555612154,1.6442202308481129,-0.7404006838327677,-1.5690920811319418,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,5,5,0,0,0,0
251,0,0,0,1,0,5,-1,1,-1.0939385618276496,-0.24190990041463648,0.38141187276000077,0.4672550884578257,0.7786343190601313,-0.22636942492595227,-0.5174013201951875,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.2095098345616311,6,0,0,0,0,0
252,0,0,0,1,0,3,1,1,-0.544317875788209,0.9375995967298507,-5.459308304132614,-0.9305436651290834,0.057312725903479925,1.9364752991524572,1.2829422937672728,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.05963741630212597,5,0,0,2,0,1
253,0,0,0,1,0,4,-1,2,-0.7641661502039852,-0.38934858755769736,0.7636015963234073,0.0013221705955227157,-0.08695159272785034,1.9364752991524572,0.10560191940339046,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,2,2,0,1,6,1
254,0,0,0,1,0,3,-1,2,-0.9840144246197614,0.7901609095867898,-0.12817442532454126,0.9331880063201288,0.34584136316614045,-1.4358834999725854,-1.5690920811319418,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,3,0,0,0,0,0
255,0,0,0,1,0,4,1,0,-1.0939385618276496,0.05296747387148531,0.12661872371772975,1.5544318968031994,1.0671629563227918,-0.7404006838327677,-1.5690920811319418,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,1.2071497539027736,5,0,0,0,1,0
256,0,0,0,1,0,0,1,2,-0.544317875788209,0.2004061610145462,0.12661872371772975,0.6225660610785934,0.634370000428801,-1.4358834999725854,-1.1909091637830127,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,5,0,0,2,0,0
257,0,0,0,1,0,2,1,2,-0.3244696013724328,0.05296747387148531,-0.25557099984567677,0.0013221705955227157,0.057312725903479925,-0.7404006838327677,-2.114039946208347,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,2,0,0,0,0,0
258,0,0,0,1,0,4,-1,2,-1.2038626990355377,-0.0944712132715756,-0.0007778508034057541,0.31194411583705806,0.7786343190601313,-0.22636942492595227,0.10560191940339046,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,6,0,1,3,1,1
259,0,0,0,1,0,2,-1,1,-0.9840144246197614,1.3799156581590335,-1.0199504469724898,-0.4646107472667803,0.057312725903479925,-0.22636942492595227,0.10560191940339046,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,0.2095098345616311,6,0,0,0,0,0
260,0,0,0,1,0,3,1,2,-1.0939385618276496,1.6747930324451552,0.6362050218022718,0.4672550884578257,1.7884845494794432,-0.22636942492595227,-0.5174013201951875,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,6,0,0,1,1,0
261,0,0,0,1,0,2,1,2,-0.9840144246197614,0.2004061610145462,-0.6377607234090833,-0.7752326925083156,0.20157704453481018,-1.4358834999725854,-2.114039946208347,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,4,2,0,0,0,0
262,0,0,0,1,0,3,1,2,-2.0832557966986425,1.969670406731277,1.4005844689290847,0.7778770336993611,0.7786343190601313,0.9160898580594568,0.4363448574808065,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,6,0,0,1,0,1
263,0,0,0,1,0,3,1,2,0.7747717707064482,-0.6842259618438192,0.5088084472811363,0.31194411583705806,-1.529594779041153,-0.7404006838327677,0.8105992961647194,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,6,1,2,1,2,1
264,0,0,0,1,0,4,-1,2,-1.0939385618276496,0.05296747387148531,0.12661872371772975,0.31194411583705806,0.057312725903479925,0.5505653027620172,-0.8469410331317478,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,6,0,0,0,1,0
265,0,0,0,1,0,1,1,2,0.2251510846670077,0.2004061610145462,-0.8925538724513543,0.31194411583705806,0.34584136316614045,-0.7404006838327677,-0.19841296618613016,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,6,4,3,3,4,2
266,0,0,0,1,0,2,-1,2,0.2251510846670077,0.9375995967298507,0.25401529823886526,-0.9305436651290834,0.634370000428801,-0.22636942492595227,0.8105992961647194,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,6,6,1,3,6,1
267,0,0,0,1,0,2,1,2,0.4449993590827839,-0.38934858755769736,0.25401529823886526,0.4672550884578257,1.4999559122167827,-1.4358834999725854,-0.19841296618613016,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-1.013367093927779,4,1,1,1,2,0
268,0,0,0,1,0,4,-1,2,-0.9840144246197614,0.495283535300668,-0.3829675743668123,-0.3092997746460126,-0.5197445486218412,-0.22636942492595227,-0.5174013201951875,-0.7578031963265918,-0.5622025191070541,-0.6748311507237543,-0.6866068062512936,0.8220482943207768,-0.9418273401730376,6,0,0,0,1,0
